verdict	name	status	timed_out	stdout_path	stderr_path	tstout_path
xfail	parser	1	false	target/parity/parser-after-parser-fixes/parser.stdout	target/parity/parser-after-parser-fixes/parser.stderr	/tmp/cupid-bashtst-555027-parser-1778858554493140740.out
