verdict	name	status	timed_out	stdout_path	stderr_path	tstout_path
xfail	input-test	1	false	target/parity/input-promote-check2/input-test.stdout	target/parity/input-promote-check2/input-test.stderr	/tmp/cupid-bashtst-899600-input-test-1778870199095104342.out
