verdict	name	status	timed_out	stdout_path	stderr_path	tstout_path
xfail	braces	1	false	target/parity/braces-pass-check/braces.stdout	target/parity/braces-pass-check/braces.stderr	/tmp/cupid-bashtst-771911-braces-1778868212503622908.out
